id,name,locale
54208573-0dc5-4118-91c5-d2916894b5db,معالجة المعاملات,ar-LB
e067253e-6fac-4289-a9ea-1b47aebbfaed,البحث الانتقالي والابتكار,ar-LB
6446d3c6-abd5-4184-bb1c-e9ab0c603f74,ترانسبوريون,ar-LB
7cb54f53-2a61-4660-ab2e-ac2c6a1e3bd1,تحليل بيانات النقل وإعداد تقارير الأداء,ar-LB
5e8123fc-adbd-414a-9338-ef210f53eda2,إدارة معدات النقل والتكنولوجيا,ar-LB
2cd44e7a-498a-4a4b-9ba9-43ac50e385ae,تصميم مرافق النقل وتخطيط المحطات,ar-LB
7a195749-0512-41cc-b328-8adbd0a2033d,نموذج معلومات البنية التحتية للنقل والتصميم بمساعدة الحاسوب,ar-LB
5251e848-cdbf-4038-9610-a757628443bc,تحليل تكلفة دورة حياة البنية التحتية للنقل والتقييم الاقتصادي,ar-LB
ae3c7980-9fb4-41fe-925e-42ee5b993e5b,تخطيط صيانة وإعادة تأهيل البنية التحتية للنقل,ar-LB
c0912589-757f-4cb1-8794-e695e2733bc8,تخطيط البنية التحتية للنقل,ar-LB
cbf2e63e-2aa2-485b-af08-537b2adffd1c,إدارة مشاريع البنية التحتية للنقل,ar-LB
3e357865-63d1-4b5d-9d32-8fc0db17429a,ضمان جودة ومراقبة البنية التحتية للنقل,ar-LB
60bc979d-bd57-41a4-8b79-86745aefbaba,امتثال تنظيم البنية التحتية للنقل,ar-LB
06c5e8eb-f15b-4977-96fe-9cef4e572f10,إدارة النقل,ar-LB
99bccb5c-a3cd-4973-b82b-34b024932f27,تصميم شبكة النقل,ar-LB
aac858e3-9cf4-44d1-8467-06db3cfbdfdc,إدارة مشاريع عمليات النقل,ar-LB
223486bf-1044-4fd0-95e4-081fca2675ea,إدارة مخاطر عمليات النقل,ar-LB
cf17aa1e-0604-4f86-a937-c16edb864b54,إدارة تكنولوجيا وعمليات النقل والأنظمة,ar-LB
4e1ed21c-13d6-46fe-a552-0458fd8d505f,هندسة سلامة النقل وإدارة المخاطر,ar-LB
39778f22-8889-46e7-84a7-500e693693ac,إدارة سلامة النقل,ar-LB
5f5c8bb3-1d8f-494e-98e7-99ccf8d34cc0,التواصل حول مخاطر سلامة النقل,ar-LB
a29af104-d1cf-430e-be9b-78fa434cf109,تطوير معايير سلامة النقل,ar-LB
039813b3-b695-419c-b2a6-aeb4879eeead,استخدام تكنولوجيا سلامة النقل,ar-LB
37569e1a-d73e-4d14-877d-1ec9ef9bc941,تخطيط أنظمة النقل,ar-LB
0a164800-64da-4751-98da-48577a522495,صيانة مركبات النقل,ar-LB
535470d6-4f20-407b-b82e-277508e6729c,تنسيق السفر والفعاليات,ar-LB
fdb10e11-1ce6-4ce8-a0b9-ad7205a2280b,تنسيق السفر واللوجستيات,ar-LB
29a3e51c-351d-4a1a-bf2d-b5b85bf49e09,ترافيس سي آي,ar-LB
4b210756-6b76-446b-8351-06702869316c,إدارة الخزينة والنقد,ar-LB
cd651c90-31e8-417a-94c0-89af99ae7b6e,تحكم المخاطر في الخزينة والسيولة,ar-LB
4dd72da5-bed8-445e-a2d6-d2ab28aa055a,TreeAge Pro,ar-LB
58c0028c-3e5c-4f8e-b50f-df699c3e5bf0,تريلو,ar-LB
f5f9f2a8-4646-4a89-82e3-0b86a2737544,تريزور سويت,ar-LB
ef21c085-e6b5-49f6-a4fa-ef4e751fa385,ترسنتيس توسكَا,ar-LB
ecc942b3-93d9-450a-985a-418aadc1c529,إطار عمل تريديوم نياجارا,ar-LB
962cef75-03ae-42f9-a45f-929d7787427f,تريفكتا,ar-LB
fd001e32-f881-4749-8da6-777279a5e9bf,ترينتيك كادنسي,ar-LB
ca3b6ced-3c50-440c-9e7b-33e977078476,TripActions,ar-LB
bfeeafb6-ab93-43a6-8477-ed4601afbd55,تريفي,ar-LB
ff43feab-7aa6-40f4-9a68-7c9eb5b627ff,ترافل,ar-LB
6bf2ff0d-20bf-4d43-9293-cd35bbf4ae67,ترافل سويت,ar-LB
c1bed0bc-30a9-4445-a5b9-f0592c663f94,تروليو,ar-LB
8c3f8d4c-2f01-493f-a57c-ec212de4cf66,TrustArc,ar-LB
dce0e093-bc83-4eed-8eb8-d73decfac49e,نظام إدارة بطاقات TSYS,ar-LB
9eb07a0a-4a92-4ce7-b5ef-dc5c0cb96d10,تويلو,ar-LB
6675cae9-ecc8-4a75-a4ea-b96752fb64f0,تويليو فليكس,ar-LB
57593419-8117-4f29-9e9e-2ca7e28718b1,تايبسكريبت,ar-LB
96408c64-a876-45b6-908d-d3460d5cb4a0,UiPath,ar-LB
87bf8586-72b6-4c41-b1dd-85907336394d,يو كيه جي برو (مجموعة ألتيميت كرونوس),ar-LB
1dac80dc-ff2d-40bc-9283-5f9486c26d22,البصريات الفائقة السرعة وفيزياء الأتوثانية,ar-LB
7cdcf4f9-fbfe-454c-9329-c7e7aaa59dfd,أومبرتو,ar-LB
c454d2cb-41de-49ff-8f7f-335dee73e6c1,UML (لغة النمذجة الموحدة),ar-LB
d6def2d7-03bb-4cc2-b296-bceade1ad56e,عمليات التعدين تحت الأرض,ar-LB
0c76587a-71eb-4673-b83e-01eb10dc7b79,الاتصالات الموحدة والتعاون,ar-LB
a6714215-4993-4381-90c5-2ca474e67994,أدوات الاتصالات الموحدة والتعاون,ar-LB
5093b140-45ea-42de-ad98-8bac80f6fc7d,الوحدة,ar-LB
5c3610e2-efea-4f88-b5f4-861c6a3c01d7,إطار اختبار Unity,ar-LB
b9dd0e70-81c4-4186-9c2f-322d0ee5913a,تصميم الطائرات من دون طيار,ar-LB
80f7b91c-017d-4728-975f-92a2e00a95f5,محرك يونيال,ar-LB
eb5bf087-3330-40f7-8810-6de959568d18,مبادئ التصميم الحضري والعمارة,ar-LB
287ead2a-44f4-4988-88c2-4284bc4fe8f8,اقتصاد المدن والتخطيط المالي,ar-LB
77de2884-98f2-413c-b35e-1df1eaa53b63,إدارة أصول البنية التحتية الحضرية,ar-LB
67add640-3b3f-4c69-b6ba-af378f056951,إطارات السياسة الحضرية والتنظيمية,ar-LB
d1dacd2f-8f6d-4f33-b880-ecac937bdb8b,تخطيط المخاطر الحضرية والمرونة,ar-LB
6b33fa33-beaf-4ffc-aa75-48457080e87d,اختبار قابلية الاستخدام والوصول,ar-LB
a8861843-9148-4722-8eaf-3f319c384b37,استخدام برامج إدارة الاستزراع المائي والمصايد,ar-LB
cd010454-0632-49da-ae94-9138db40e4cb,استخدام تقنيات ومنصات دعم الطلاب,ar-LB
ccf63522-0e23-4c21-9cb1-a0a80b6e7223,بحث وتصميم تجربة المستخدم (UX),ar-LB
5378d4fa-d9fd-4f15-b7fa-ae13e53bb39c,تجربة المستخدم وهندسة العوامل البشرية,ar-LB
5e53934e-86a4-4091-8495-6bdf05912bf6,تصميم تجربة المستخدم للصحة الرقمية,ar-LB
116c310c-aa36-4fc6-9e38-95abe2827ab8,تصميم تجربة المستخدم لمنصات التعلم,ar-LB
b304e51c-04c1-42b3-80af-ac7edda7da11,يوزر تيستينغ,ar-LB
f5647a45-7f5e-40dc-9410-348e6710a6e4,UWP (منصة ويندوز العالمية),ar-LB
93b0492c-0459-4ef1-95f4-2a1b5bc971d0,فالجنيسيس,ar-LB
199f22fe-f32e-4d99-b6e7-69f567a9169d,فالجريند,ar-LB
e6e8e4c5-bf0e-429b-ba1c-3d6c1ffac275,التحقق والتأهيل,ar-LB
e1c06248-f49e-4b52-a547-ae0a90d8d227,إدارة تعويضات الحوافز من فاريسنت,ar-LB
e7740112-25d7-495a-812d-1c5545e44c85,VBA (فيجوال بيسك للتطبيقات),ar-LB
df367441-59fa-4450-b149-9560cecb8183,Vector CANoe,ar-LB
7ee83df8-3536-442e-92b9-96239be27704,Veeam Backup & Replication,ar-LB
e08cf40e-68b7-4e64-a444-03eef860e5aa,Veeva CRM,ar-LB
7e240adf-e6f4-464a-8708-165b8893db3a,Veeva Vault Clinical,ar-LB
775d59ce-0f78-486b-a710-597ca74ca897,إدارة إمدادات الدراسات السريرية في Veeva Vault,ar-LB
8eb13c7b-fbe3-4664-938b-41b26b9457f8,Veeva Vault CTMS,ar-LB
4ebfc5f8-3032-4061-a776-f9bd1957f598,Veeva Vault MedComms,ar-LB
e24ba027-4f90-48bd-95ca-c90670d921c8,Veeva Vault PromoMats,ar-LB
4e7dbeb0-e452-423b-97a7-18eda3870947,Veeva Vault QMS,ar-LB
402ffd98-9d4a-439c-8b11-162907cc4459,Veeva Vault Safety,ar-LB
f79b17c3-c128-456e-ace8-1e953905df5b,تصميم نظام تعليق المركبات,ar-LB
96c18f84-849d-43ca-9a91-cb42decc835c,VelocityEHS,ar-LB
f33a4263-6ef9-482e-9418-1035523f4d85,حلول تسعير فيندافو,ar-LB
a27e4615-8c05-458a-804f-49feb11b67c7,إدارة البائعين والعقود,ar-LB
59277f76-781d-4e84-819d-615298ffdf5d,إدارة البائعين والعقود للمرافق,ar-LB
c9c29c93-e37a-4e5b-b336-f50b6f5f174b,إدارة البائعين والمقاولين,ar-LB
5bc0d069-6b37-45ee-853b-9431203fcbe3,إدارة البائعين والمعدات,ar-LB
c48db1c5-e298-4be8-8671-7d5542e8589c,تقييم البائع والتكنولوجيا,ar-LB
5f42e43e-877b-4093-bc64-0c1b203b4070,إدارة البائعين والأطراف الثالثة,ar-LB
04c52cbd-4de2-4760-8887-979d29dfaad5,إدارة البائعين والأطراف الثالثة في عمليات المصارف,ar-LB
22c2be8f-dafb-4069-b865-f0891f78a2e5,فينسيم,ar-LB
8d0857d5-6759-47f8-a2a5-2d2c1315cfc6,هندسة التهوية,ar-LB
f6d0d169-86cd-4c12-b035-2ca60055393d,إدارة الأماكن والمرافق,ar-LB
f984a257-6991-4a53-b7c6-f6e2e9ddfba4,فيوشي,ar-LB
c2ed223c-5ed5-49a9-a250-d7934d271601,Veramo,ar-LB
a20f80a5-b5cf-458e-9888-2779e7aa0737,التواصل اللفظي,ar-LB
6905c73b-845e-4535-a347-f481888c3806,فيريلوج,ar-LB
7d81ccdb-e49b-4c95-b731-e6544d59a7d4,فيرينت لإدارة قوة العمل,ar-LB
ccab2c47-744a-43c5-9fba-f8786c45e901,تحسين أداء القوى العاملة من فيرنت,ar-LB
baa055dc-d739-4805-9c2c-5a3bd1fb8447,إدارة النسخ والتحكم في الشيفرة المصدرية,ar-LB
6b738764-6820-4c5f-a019-1a7fa6e61d9b,إدارة النسخ والتحكم في الشيفرة المصدرية (DevOps),ar-LB
951d7ae8-1351-44a6-85f1-9e83763d969c,فيرجن وان,ar-LB
641a9bd9-609f-4c8d-87f7-8db4e9f1cf21,تكنولوجيا الضرائب من فيرتكس,ar-LB
4245d506-8f85-475c-ac96-29213f3a15a6,التعاون والتواصل البيطري,ar-LB
2fdc8e10-c20f-476d-9221-48d0e307170a,تحليل الاهتزاز,ar-LB
531d79b4-7b4c-41c7-9356-882f0b93df3d,علم الاهتزازات والصوتيات,ar-LB
4d38d2be-d17f-41db-a66f-e822b2dd1220,تسويق الفيديو,ar-LB
b8c0bec1-008c-40e5-8df4-114a8a476944,فيميو برو,ar-LB
a28a9ec1-7ee2-411b-b72f-a762b0a151fd,تيسير الصفوف الافتراضية,ar-LB
5474139e-75d4-407d-96f1-63d87669a263,تصميم تجربة الواقع الافتراضي,ar-LB
919dd350-8761-498e-8211-57aa057de96f,تقنيات الافتراضية,ar-LB
1627b315-3d51-43c2-ba47-95ceeb7cf99f,فيزا نت,ar-LB
f22296e5-9850-416e-8ce2-a16d8bda206c,الرؤية والاتجاه الاستراتيجي,ar-LB
9b60b63f-193a-4ba4-8489-ce6457a93610,إدارة تجربة الزوار,ar-LB
badb0e3c-4a22-4e80-b5eb-6753e39f7f73,فيجوال لانسا,ar-LB
33cdc231-67dd-4144-ac23-2f1feb9f2bfd,فيجوال ستوديو,ar-LB
f04eebba-7f8a-435b-86be-4a7d265dbf6a,VisualVM,ar-LB
916d5563-9dd5-4c41-9d7b-4e9033b14571,VMProtect,ar-LB
cb8edd7f-d345-4570-b24f-3d256ec86060,VMware مدير استعادة الموقع,ar-LB
37d59e1a-2412-4440-8c7f-732951cc4588,VMware فيسبير,ar-LB
3e314dd1-613c-48c9-8e0a-60f898d874ff,تصميم واجهة المستخدم الصوتية,ar-LB
2fa60a3a-d344-44e0-858f-0b6c5daf3c75,فويزفلو,ar-LB
3abaecfb-a6bd-4c85-8f90-e9404a682388,تقلب,ar-LB
5fec4491-f39c-4aa1-b368-c9bf12d9e5d8,صانع نقل VPI,ar-LB
ed6fa492-507f-43b3-9ff9-b100dd3dbbc9,Vue.js,ar-LB
2611784a-0683-4613-967a-1c40956b25d6,VxWorks,ar-LB
7583c9c3-c56c-46da-a5bb-7c4a1fa7c06f,فيبر,ar-LB
dcb3e273-19c5-480b-bc87-27972352946c,جناح وول ستريت,ar-LB
a5e74c06-e216-4005-a2a0-02dfdb529170,صيانة معدات المستودعات والمخزون,ar-LB
403c3ed6-0ded-4724-ab37-0e4cff903ff4,إدارة العمالة في المستودعات وتحديد الجداول,ar-LB
b75f00aa-3093-44f1-a436-9326eaa23120,تصميم تخطيط المستودع,ar-LB
3a4c7227-bc2e-4f52-8ead-0f4b715489a5,استخدام أنظمة إدارة المستودعات,ar-LB
2c250194-71f7-489a-a36d-ec8e69453d39,عمليات وإدارة المستودعات,ar-LB
d7cdccc2-e005-45ca-a3d1-1c26e0f738c5,إدارة عمليات المستودعات,ar-LB
bf02858b-fce7-4376-a136-18a7199d431e,سلامة المستودعات والامتثال التنظيمي,ar-LB
8618159e-8a01-4552-a084-092a8f2ecde3,إدارة أمن المستودعات,ar-LB
5435fbce-c9c1-4e2d-971b-60b98f2c1b0c,عمليات جمع النفايات,ar-LB
46b28bda-1f08-4f6e-88d9-543c00616832,إدارة بيانات النفايات والتقارير,ar-LB
3917c799-e509-4057-9b71-d5cf3c2c2ee6,إدارة النفايات والتخلص منها,ar-LB
96f42c23-f19a-4259-ab7a-d531c9a550a9,إدارة النفايات ومراقبة البيئة,ar-LB
b100b8f7-2edd-4d98-bd34-a92052a7183d,إدارة النفايات ومراقبة التلوث,ar-LB
92325776-5f69-4bc9-89cf-3baf24ae6a47,إدارة النفايات ومراقبة التلوث,ar-LB
876c60f6-217e-47bc-8647-fbac5db29ddf,إدارة النفايات ومراقبة التلوث من أجل الاستدامة البيئية,ar-LB
70ea1fff-b35d-41f6-9586-755a36571ae4,إدارة النفايات وتقليلها,ar-LB
655f166d-b06a-40fe-9032-419932639384,استراتيجيات إدارة النفايات والتعافي,ar-LB
a8194096-621c-48dc-9ccd-4b77e9ce48d8,إدارة النفايات والاستدامة في سلامة الغذاء,ar-LB
74171d9c-ead6-4a11-b90f-a9101ad42c91,تقليل النفايات وإدارتها,ar-LB
5b76b55e-1f9f-415f-b2da-2bbd91cf5a2e,تقليل النفايات وإدارتها من أجل الاستدامة ورعاية البيئة,ar-LB
8ef4be2a-2be5-4c7e-8692-2a087d04a879,فرز النفايات وتصنيفها,ar-LB
934a832c-bda6-4150-9c80-79cd092bb751,نقل النفايات واللوجستيات,ar-LB
6e772fa0-6501-487b-b7ae-490ef21468e7,إدارة معالجة النفايات والتخلص منها,ar-LB
389d4038-d6b5-471b-ad34-8ff041fa61dc,مراقبة وإدارة جودة المياه,ar-LB
013c7be3-1163-449f-bb5b-8b7f0fdfd67b,حفظ وإدارة الموارد المائية,ar-LB
23ed2876-b474-4ae6-8cf5-a55748ac2fb5,حفظ وإدارة الموارد المائية من أجل استدامة بيئية,ar-LB
0ffa9622-54bf-4728-809a-7b9d5850211c,إدارة الموارد المائية,ar-LB
846d0536-108f-4019-8341-ecceeaefe38a,إدارة الموارد المائية والحفاظ عليها,ar-LB
b7e7cbab-f90a-4124-b9e7-c779423b8d1d,إدارة المياه وإدارة التصريف,ar-LB
e2a499a1-78f2-40ef-8aac-91e42c0ed3dc,المياه تمكّن,ar-LB
b44d2329-fe45-4e80-a1d1-c575413996b0,WAVE (أداة تقييم الوصول إلى الويب),ar-LB
9e8c8205-be60-437d-87cc-5b432744e7c2,تحليل انتشار الموجات,ar-LB
f2b33c8b-1b15-472d-81e0-534211759b5d,دمج أجهزة الصحة القابلة للارتداء,ar-LB
52fc17b3-3d36-436f-b6f1-08eca56a516b,تنسيقات تبادل بيانات الويب,ar-LB
914717a0-22d7-4e1a-8586-52576dc1c5ca,ويب Services ,ar-LB
c9b4c1dd-ca70-4306-b554-9b05189f5bd8,مكونات واجهة المستخدم على الويب,ar-LB
1394c06c-d360-4a0e-b69e-e2ad8d0f5206,Web3.js,ar-LB
8ed6fe4a-1554-417f-b5de-dff8c9efb078,ويب باك,ar-LB
0f11111f-06d0-4e64-9a80-0b1e9bb0837a,لحام,ar-LB
a32a7a3f-4ca5-4f0f-a4bd-584a28d7aa27,إنهاء البئر والتدخل,ar-LB
31f38c83-c43c-4aae-af82-f34923fc814f,هندسة تصميم الآبار والحفر,ar-LB
f61989ec-1b17-47ca-8727-afbd566d17ba,ويروم PAS-X,ar-LB
0ef7f061-50f3-4c1d-a5b7-a49cd2b5d467,ويست لو,ar-LB
984ac92c-a28d-4454-81d0-b2f5dd0e370f,Whispli,ar-LB
13725b21-487e-49da-89b3-04fcd493deb3,إدارة برنامج المبلغين عن المخالفات,ar-LB
f7f9fde9-b309-4dc4-8f95-059b7845ef51,Wind River Workbench,ar-LB
bc019469-5d7c-4202-8762-b0f6c82ac5b1,تكوين نظام تشغيل ويندوز,ar-LB
a171a09a-ef10-4d26-9542-81b88ee24e4d,محرر سجل ويندوز,ar-LB
ef0bf278-0f85-4bb0-b819-e6241ff3b094,دور خادم NTP في ويندوز سيرفر,ar-LB
97b854a9-3509-4e41-b013-8024e26479df,تصميم وهندسة الشبكات اللاسلكية,ar-LB
9b9c3414-63e4-4e1a-9838-718634f4c501,إدارة مخاطر الأمان اللاسلكي,ar-LB
d9d79e1c-b309-4278-af09-f89147636290,Wireshark,ar-LB
5d5094b8-5094-4a71-a2fd-8dfee3e0034f,وولفرام ماثيماتيكا,ar-LB
d8b8056f-5dff-412a-8944-7fcee669bcb7,Wolters Kluwer OneSumX,ar-LB
2cb149f2-cdba-43cb-8232-f1714ab33d97,Wombat Security (تدريب الوعي الأمني من Proofpoint),ar-LB
9ad89cbb-21d6-4a0a-ac33-df99f38d24ed,Wonderware InTouch,ar-LB
98cbd804-b0b5-4a14-8044-82a20132e407,ووكومرس,ar-LB
5bcbd126-77ef-409f-a047-bc4d5b2737cd,ووردبريس,ar-LB
f21a2b57-d14b-48d1-b03e-3be1ea707dab,إدارة توازن العمل والحياة,ar-LB
0a974328-8807-471b-b3ea-d5b8d8326066,تعويضات ووركداي,ar-LB
68af5aa9-634e-44c7-b126-63c1ef9c847e,إدارة المالية في ووركداي,ar-LB
63ad19fe-f573-45d1-920d-6754d53a0747,Workday HCM,ar-LB
5ecd06f6-405c-4e6e-92de-9ebcca491375,إدارة رأس المال البشري من ووركداي,ar-LB
f5ab01c1-d357-4a12-b755-51f9e76dd204,توظيف ووركداي,ar-LB
1205724d-b54c-4d8c-a121-664990f9c7ee,إدارة إيرادات ووركداي,ar-LB
8ebd3e79-adf7-4aa0-9101-37b131a35592,إدارة المواهب في Workday,ar-LB
d3ca9017-dd8e-4be6-8574-b8f465fd86c5,برامج مراقبة صحة العمال والرفاهية,ar-LB
a4412fcc-2d8c-4409-8704-e2502f36e1ec,تنسيق سير العمل وإدارة العمليات,ar-LB
ab26aabb-26f7-45bb-bb54-1ad204cd5a09,تحسين سير العمل وزيادة الإنتاجية,ar-LB
e8dbe7d3-15ac-4356-afdc-4b273bf987f2,تنسيق القوى العاملة وإدارة العمل,ar-LB
b3c29eff-f258-4308-8840-a1663ba8a9f5,إدارة بيانات القوى العاملة والتحليلات,ar-LB
0ecc715b-e34d-4c61-8e90-8ae37de89005,إدارة تنوع القوى العاملة والشمولية,ar-LB
4618f696-1690-44d0-a8ec-8634f8f89c58,تطور القوى العاملة وإدارة التغيير,ar-LB
af77b502-0e7b-44a0-9875-8efefe8b6df7,صحة وسلامة ورفاهية القوى العاملة,ar-LB
4a95504f-a7ce-4c57-ae01-a354c96c118e,تخطيط وتحليل القوى العاملة,ar-LB
2c3f2ef4-5098-433d-8768-5a3513087ca5,تخطيط وتحليل القوى العاملة لتطوير رأس المال البشري في القطاع العام,ar-LB
4663de4b-f67c-4fc2-92d5-422f9875c55e,ضمان جودة القوى العاملة والتحسين المستمر,ar-LB
96268dc9-66e3-4b55-acfd-3fbdcfd1a0fe,إدارة مخاطر القوى العاملة,ar-LB
d8076cef-49bc-4172-9893-c569faac7649,جدولة القوى العاملة وإدارة العمالة,ar-LB
16579682-b700-47bf-b8b3-4153bb5886a1,جدولة القوى العاملة وإدارة النوبات,ar-LB
1045d122-6748-4882-9d4e-7de7cbeef0db,وركيفا,ar-LB
cff11154-af95-4b08-b869-e3a618324ad2,موضة وأسلوب العمل,ar-LB
3e93d14c-785b-4a64-873e-3bc7da46f64d,مكان العمل من ميتا,ar-LB
964cb621-4476-42ee-a4f8-931a27c73b4d,سلامة العمل والامتثال,ar-LB
93ea9b5e-176f-4f91-bd55-c6f53cf3a64f,تحليل بيانات السلامة في مكان العمل والتقارير,ar-LB
b0d450a1-0767-434e-88cb-ac32d14f6bac,تطوير وإدارة برنامج سلامة مكان العمل,ar-LB
160275ba-90c3-49c1-b1dc-232cf41ddc17,WPF (Windows Presentation Foundation),ar-LB
01d3e20a-04b0-4061-bf51-f74347f1deca,WPF (Windows Presentation Foundation),ar-LB
45c42e6c-ee0d-4dc0-aa2f-462cd12abe5d,رايك (Wrike),ar-LB
44709a0d-80ce-4a5c-8c7d-5444d97ae8c9,الكتابة والتحرير,ar-LB
9af8333d-95f7-4a66-bf59-3e1c7fdf4f98,التواصل الكتابي,ar-LB
6b9d0f22-188c-42c9-9ad4-9a1b14b47f54,X-Plane,ar-LB
009c9794-982f-482f-9b52-57fe57750fca,X-Plane,ar-LB
9a477960-b2b3-4843-9aa4-3516968d0ffc,معمارية معالج x86,ar-LB
06201e5f-7575-4af3-8ee9-bdecdccde0d8,زاكتيميت,ar-LB
5c787600-e4d9-4939-8d7a-338408069c70,Xactly AlignStar,ar-LB
d15e51a0-3203-40d5-9895-8af5f4b21632,Xactly Incent,ar-LB
ad08c715-9aef-49b6-8473-2abe8eaf7071,تقدير المطالبات من Xactware,ar-LB
e855efb4-5be6-486b-b522-3932cb05f155,زمارين,ar-LB
e5a05124-929b-4db6-acad-8ec1c6a9e00b,تطوير XAML,ar-LB
6c89e714-2e9b-469f-8136-d255cacf3812,XBRL (لغة الإبلاغ التجاري القابلة للتوسيع),ar-LB
3c2ace93-056c-4182-b6e1-9782fc976c12,XCUITest,ar-LB
0dd896fa-0b20-4b7e-a1f7-63ac2a7de631,زيركس,ar-LB
16ca62a2-2e38-47c4-81a2-7039a0eba7a1,زيرو,ar-LB
ebce5d44-ffd5-4cb2-bd9a-c8e2508189f8,معالجة XML,ar-LB
0a178e86-c849-4341-914b-20a989f53a1b,تعريف مخطط XML (XSD),ar-LB
a3e224a0-e781-4edd-9347-a6828fad97f9,XMLSpy,ar-LB
d1b9009e-055c-47ac-8126-d365f30fc5f0,تطوير تطبيقات الأعمال XR,ar-LB
85e10d77-ece3-4907-a5fb-cfe314ff7db4,دمج الأجهزة والمنصات XR,ar-LB
eef0fae5-344f-4478-b2ad-eaf0c1a59428,XSLT,ar-LB
44c47ffa-6238-4320-8d3f-ddc15a7208e5,يامر,ar-LB
8051fcc8-3973-4036-a024-5d0d0417f638,يارا,ar-LB
14048984-f83b-426b-9622-bd23b04ec04f,YOLO (أنت تنظر مرة واحدة فقط),ar-LB
7706a460-60b8-468b-a478-3cb8acc91a77,استوديو يوتيوب,ar-LB
10dbe6fe-678f-407b-b49f-8c43939f61e5,Z3 مُثبت النظريات,ar-LB
b83f8b75-d24f-4f70-bd47-bc30f9cc88d5,زابكس,ar-LB
4ef8b0c3-87ed-423b-a9c8-3526145a0639,إطار زاكمان,ar-LB
321b4eb4-b81b-42c1-aed2-bdf21d1897cb,برنامج ترميز زيبرا تكنولوجيز,ar-LB
9c553c45-bee9-4bab-a74e-68cff1a1703e,زيك,ar-LB
11fce77d-7472-49d5-bc25-e29876c347de,Zendesk,ar-LB
057d79b7-ff87-42a2-8bcc-e61652e0f4d3,دليل Zendesk,ar-LB
38562812-43a3-4c90-b8b0-404698d1fa27,Zendesk Sunshine,ar-LB
b8086461-bd94-49e9-a9cc-b1dd973b829e,دعم Zendesk,ar-LB
d56d1487-3ed5-40fd-b6d9-772e80fca9ce,زين جي آر سي,ar-LB
