id,name,locale
27cf8a04-829e-4ed5-b2bc-51b036ae34b4,نظام التصميم المتقدم (ADS),ar-LB
d3404b72-d87f-4bb3-9f5d-a44337baa149,إكسل المتقدم لتحليل البيانات,ar-LB
7cc8a59a-a9b0-4720-8e9c-52c24ee9b921,رياضيات متقدمة,ar-LB
0449d453-4bee-45e4-992d-55c1605acf8f,معالجة حالات الأحداث السلبية,ar-LB
329fcfd6-a041-42a2-891e-a4a8dddfdb1d,استراتيجية الإعلان وتنفيذها,ar-LB
ab77dd25-5aeb-4a76-bcd6-cea834572244,Adyen,ar-LB
876febfd-44ad-41f8-a689-94788469b03d,أفيكتيفا,ar-LB
7beb611b-bdd4-42d7-a950-02b1c17cc665,AGi32,ar-LB
3a7f21c1-ab15-44ed-8418-c707d031a6db,إدارة المشاريع الرشيقة والتكرارية,ar-LB
ef92ccb5-334d-485e-adcc-410fb5f1e4e3,ممارسات الأجايل واللين لدوفس,ar-LB
a0c04d5b-468e-4638-8879-46bd4c7776a4,إدارة المنتجات الرشيقة والمرنة,ar-LB
33de9e5a-b87d-489e-be18-3cc8ca88e463,ممارسات التحول الرشيق واللين,ar-LB
8ebb1a39-8526-41b5-a492-923db8cb72de,ممارسات تطوير البرمجيات المرنة,ar-LB
484ee27f-b56e-4382-99f6-18cdf68e1edd,إدارة عقود Agiloft,ar-LB
2e443d94-3788-40e2-84d5-0ad3666f140b,مجموعة إدارة العقود Agiloft,ar-LB
b7d3f292-85dd-4caa-a112-b3c91291d6ae,علوم البيانات الزراعية والتحليلات,ar-LB
67527e44-f51c-4443-9e02-e6790b01b3d6,أمان وخصوصية البيانات الزراعية,ar-LB
ec197f0f-37d3-417f-9b6a-42e13757199c,أنظمة تشغيل ومراقبة المعدات الزراعية,ar-LB
8ce4a6fb-e130-4d66-85e5-8ee83f68e002,تشغيل وصيانة المعدات الزراعية,ar-LB
5e5b10e0-5025-4b0f-8589-572bca48d8a7,تصميم وهندسة الآلات الزراعية,ar-LB
d90ecac0-d314-4946-89ac-df1368321202,اختبار الآلات الزراعية وضمان الجودة,ar-LB
4d39dd74-a7a1-4820-ad1e-81399566eb15,هندسة الروبوتات والزراعة الآلية,ar-LB
46587013-7f59-403c-80df-58e53e156350,تكامل الأنظمة الزراعية والتشغيل البيني,ar-LB
f1dc4297-8570-4179-9d96-48d9061313b0,إدارة مشاريع التكنولوجيا الزراعية,ar-LB
5ddd85bd-6262-446c-b929-4c23aa2a2117,تدريب ودعم تكنولوجيا الزراعة,ar-LB
6b341fb3-9b73-491d-af3a-3e49523bdba5,تحليل البيانات الزراعية ودعم اتخاذ القرار,ar-LB
2aa0874a-544c-43d8-9d4e-1db834422460,آها!,ar-LB
b2702fd9-dc95-4c08-8f9b-9fa4f20c1df0,Ahrefs,ar-LB
3d22edb3-eae7-4c0e-bea4-62396ad08362,عملاء الذكاء الاصطناعي,ar-LB
1b430fc2-3073-41bc-9f30-139e695b3df4,أخلاقيات الذكاء الاصطناعي والذكاء الاصطناعي المسؤول,ar-LB
29051431-9b48-4f8e-85ea-7848ace437a1,أخلاقيات الذكاء الاصطناعي والأتمتة المسؤولة,ar-LB
ff7dcd9c-0973-408c-98fd-d29b9b999d4b,AI Fairness 360 (AIF360),ar-LB
bb99257f-ddea-4340-b722-2f360f71da67,نشر نموذج الذكاء الاصطناعي وتشغيله,ar-LB
be628cc4-b184-4ec0-9ca9-dedd4f713f68,إدارة المشاريع بالذكاء الاصطناعي والتعاون,ar-LB
6843b51e-10e3-4b92-957e-44f109d721f9,البحث والابتكار في الذكاء الاصطناعي,ar-LB
7ca04171-dadb-4fd5-910f-9ebdaa014068,تصميم واكتشاف الأدوية المدعوم بالذكاء الاصطناعي,ar-LB
926aaa4e-1412-434c-8918-cd0bb3b8031a,أدوات إدارة المشاريع المدفوعة بالذكاء الاصطناعي,ar-LB
57b307c2-98fa-49d6-8b32-b6e2ea55c454,AIR Worldwide Touchstone Re,ar-LB
b2e6fa9f-9931-40b2-91ca-9a85cbf128ac,تكامل أنظمة الطائرات,ar-LB
29e1f6c6-b0dc-48a8-8c4b-92ecdb2dcda8,AirMagnet Survey,ar-LB
4dbb5da7-f0aa-4a55-b5ba-cd6d61a58df6,تطوير أجاكس,ar-LB
ae664556-297b-4624-91cf-39d119c0ae31,أكّا,ar-LB
89199864-d42f-47b3-a67b-77c8b99ef5cd,علاء الدين من بلاك روك,ar-LB
e3ac8997-2b55-43e9-9f25-c5234aa5af6a,ألايشن,ar-LB
b951e6cd-6966-4d72-9045-4b29ab1a6674,الهياكل الجبرية في علوم الكمبيوتر النظرية,ar-LB
0e3a1373-674a-4e55-84ad-c91dddc1408a,تصميم وتحليل الخوارزميات,ar-LB
c7dc8e63-4e87-45b9-8f98-21307bba0279,الخوارزميات,ar-LB
50b42032-bc22-48da-b5c6-a4d93ec3d39c,أولباوند,ar-LB
c6909831-5ad8-4c34-8985-8391a19719eb,برمجة PLC من Allen-Bradley,ar-LB
bd1e2544-1d89-4ca7-ab76-6a144205a24d,إدارة الحساسية,ar-LB
5dd6e039-fb38-46af-9047-7c341e6aa689,تحليل الاستثمارات البديلة,ar-LB
45dce9b2-0a1e-4ffa-88ce-c4718d7f3d3a,ألتركس,ar-LB
bcb8ccda-0d3a-40a4-8b1a-c90bee25e481,ألتيم ديزاينر,ar-LB
472af3a9-2376-486c-bdbe-e443c1d15e64,مجموعة مهارات أمازون أليكسا,ar-LB
830a72c8-c24d-4174-9a05-d5060d5b61b0,أمازون كلاود ووتش,ar-LB
8b39c24a-e33f-4918-ae69-bae9164182de,أمازون EMR,ar-LB
7148b1d8-0b7b-460e-83bc-0772eb701f39,أمازون ليكس,ar-LB
83776c01-4d55-4052-a03a-280366b5cbea,أمازون مانجيد بلوكتشين,ar-LB
7727dfd3-922f-4d0a-8950-70897f8805b7,أمازون نبتون,ar-LB
2b24c61b-3df2-4663-b5c5-715b69a1c2c7,أمازون S3,ar-LB
3ad3a003-8665-4383-8afd-8bc9c86765d7,أمازون ويب Services (AWS ),ar-LB
678c53ee-aab7-48c4-aa9e-239d1bf95000,طريق العنبر (اللي صار جزء من E2open),ar-LB
7321c236-1386-410b-9cd6-36213fb4e106,نظام إدارة الطيف من أمدوكس,ar-LB
b804e42d-88d7-4926-a521-6fbd001704d7,مدير مكافحة غسل الأموال,ar-LB
59cdc568-9c57-494e-a6be-9b3c7381e740,AML360,ar-LB
b289a131-66ca-4dfe-8786-8f52f9e5fa6a,AMPL,ar-LB
7628173e-6a90-4ea8-b8a7-412aa31763cb,السعة الموجية,ar-LB
5f368285-babf-4b7d-ad3a-76b1dad60053,تصميم الدوائر التناظرية,ar-LB
22324b5c-7ced-47e5-aaed-13b7efbf1bb6,الكيمياء التحليلية ومراقبة الجودة,ar-LB
fef73ad1-3bb1-4da2-9cbb-107ff907ec54,التقارير التحليلية والتوثيق,ar-LB
d9947b24-fda2-4a47-8fea-ab6220d4b99b,الاختبارات التحليلية وتقنيات المختبر,ar-LB
9a42bdfa-7887-48bb-80e3-6789f3f358b6,أدوات التحليل وكفاءة البرمجيات,ar-LB
7467f341-513b-4f23-a0ff-569d2a8d24fe,أنابلان,ar-LB
31006cfc-5f65-4811-a2c1-ad9e0b501014,إدارة أداء المبيعات في أنابلان,ar-LB
8b8326fc-7cc0-42ae-9344-ec944403d55d,تخطيط المناطق والحصص في أنابلان,ar-LB
edc6c69a-e2a1-4a8b-aa76-49febd32dc19,أناقا,ar-LB
2a756bd7-db27-424f-9037-01e8a13495f3,تشريح,ar-LB
a64b272f-f5f0-43ee-8039-651961eeab04,مرساة,ar-LB
ad0a3347-09da-434e-a83f-c1da19d39b4f,أنغولار,ar-LB
c1ab334b-dc65-413b-8c7e-155d187f5ed0,التعامل مع الحيوانات وإجراء الدراسات الحية,ar-LB
b742769a-6612-4ae0-a3db-821fcaea79bd,تعامل الحيوانات والنقل,ar-LB
75cd6b3d-7af8-4d70-82c9-44d896a66912,مراقبة صحة الحيوانات والوقاية من الأمراض,ar-LB
123a9ca7-6f67-4d6c-a4aa-c068404cb0ec,إدارة تغذية الحيوانات,ar-LB
bb4159ea-9145-4642-9390-f25fe95a3be1,فسيولوجيا الحيوان وسلوكها,ar-LB
3894ed31-d5d6-40f5-a862-ce5f41a8ab79,رفاهية الحيوانات وتربية أخلاقية,ar-LB
c389a089-a0c5-4e7b-b2b7-f1f596e9760a,الرسوم المتحركة والتأثيرات البصرية,ar-LB
7c4de910-ebb9-4e7d-a07d-85586fd0acd6,يزعج,ar-LB
2c471311-c62f-4007-b8f1-b9ad07e3092a,أداة أنريتسو سايت ماستر,ar-LB
2470738d-a998-4809-befc-7ec888a488f6,أنظمة مراقبة الطيف من أنريتسو,ar-LB
1834e73e-e7f4-4adc-a33f-91bf20336d8a,أنسبل,ar-LB
cdbab443-1ea5-46a2-8b79-7ea2024af2e6,أنسيس أكوا,ar-LB
b0d5e948-ce96-4e2f-82ee-88a75ee4b83f,ANSYS Fluent,ar-LB
d827f20e-b21a-4eaf-bcdd-684f99517eff,ANSYS HFSS,ar-LB
0291a8f2-cc9f-4ee7-b4a9-9c771b26212c,أنسيس ميكانيكال,ar-LB
5635c60d-9257-4497-a45b-05269a3e28ba,أنسيس توين بيلدر,ar-LB
69a8d865-e37e-4c5e-87fb-44a7579492f2,ANSYS Twin Builder,ar-LB
72c01228-643b-441b-9684-846845d44f28,تصميم الهوائيات,ar-LB
197bde50-63e7-4658-80f9-8ca22bbfb76a,قياس واختبار الهوائيات,ar-LB
e66673af-219c-4394-b29c-a1b0a34bd068,عمليات مكافحة غسل الأموال (AML) ومعرفة عميلك (KYC),ar-LB
e494b14d-748b-4566-819c-06f01efd3882,امتثال مكافحة غسل الأموال وتمويل الإرهاب,ar-LB
c04dc6b4-dfab-47fe-b28a-82c155119ffa,أي لوجيك,ar-LB
f9c86308-630b-4421-bcc6-876504d5de9b,AnyLogistix,ar-LB
f60d4b5e-db95-4e0a-a207-f6b8c25205f6,أباتشي إيرفلو,ar-LB
cb2a91f9-1e48-4389-8e41-220d375679a5,أباتشي أطلس,ar-LB
559267c0-c678-4fd8-b3a9-9e6fed251d4f,أباتشي كاميل,ar-LB
22099452-12db-440c-9e89-c8d85ee333ee,أباتشي كاساندرا وقواعد بيانات NoSQL,ar-LB
21458a1e-b927-4fd6-aeaa-c0e13473e4eb,Apache Commons Text,ar-LB
c7036852-bc94-40f7-9413-7b066b3e2c01,Apache cTAKES,ar-LB
8b0d5395-8978-433b-a755-dd6bbd7048e4,أباتشي غريفين,ar-LB
34c139f0-bb87-407b-9be7-34c85707c243,أباتشي هادوب,ar-LB
ef14462c-c110-49bf-a8e6-f6825482930d,أباتشي إتش بيز,ar-LB
edf6bd74-5fea-4a46-a6b3-42b2a10e9b99,خادم HTTP Apache,ar-LB
9b0dde92-4a15-44ad-9d85-32e4846afbb5,أباتشي جينا,ar-LB
bed11612-38db-4e8d-9c93-6e9f87290d72,أباتشي جيمتر,ar-LB
8518128a-d1d9-4550-b7cd-34bd1fa5ec6a,أباتشي كافكا,ar-LB
c424542e-2758-4b5c-b10c-262f3746b1b7,أباتشي كافكا وتدفق البيانات,ar-LB
798cab35-2357-471d-9da5-858754875b70,أباتشي نيفي,ar-LB
b567aaa2-56d2-4352-a713-0883073af851,أباتشي سولر,ar-LB
5feb4c62-e01a-46a6-b230-c87d3304ddcd,أباتشي سبارك,ar-LB
56260ca8-b5ea-4c76-87ad-ea7359f442c7,Apache Spark MLlib,ar-LB
fcc6f794-cd0e-457c-b61e-e4984102d7ad,أباتشي تنكر بوب,ar-LB
b064fa9e-7c98-4921-baab-54ff9d23aac2,اختبار واجهة البرمجة والتكامل,ar-LB
24ac5ad9-1395-44c6-b8a8-c9ec709d9cf5,تصميم وتطوير واجهات برمجة التطبيقات,ar-LB
65cdb970-59df-4dc3-aa90-9b0849065376,تصميم واجهات برمجة التطبيقات ودمجها للخدمات المالية Services ,ar-LB
874a1bcf-83c0-46a3-ac4c-cff8930ecca5,تطوير واجهات البرمجة والتكامل,ar-LB
48107f8d-e69e-4669-9c88-47067a528bf0,إدارة وتصميم واجهات برمجة التطبيقات,ar-LB
15ec996d-74a8-4131-afff-624970507944,إدارة وتطوير واجهات برمجة التطبيقات,ar-LB
1ef14b69-25ac-44fc-bb1b-af5e5faf1dd8,أمان واجهة برمجة التطبيقات وإدارتها,ar-LB
fff615b9-c8d5-4dbb-a24c-d4377f8b2559,أبيجي,ar-LB
2eff74f0-b291-49f2-b036-7f25729a5058,أب دايناميكس,ar-LB
0445b0c8-0a18-465f-9d31-648ae027c0cd,أبيوم,ar-LB
5dec1da9-69da-4270-aca5-be9ae41474f2,Apple HealthKit,ar-LB
4cd6d4ce-d4b9-48ad-bde3-e7c9121634b3,Apple كينوت,ar-LB
2a8f5cc1-6383-4670-8727-6a15e7af87b8,أمان التطبيقات,ar-LB
6e2de69f-2cc5-4d39-b4b2-2f19c8397747,تصميم أنظمة الاستزراع المائي وإدارة البنية التحتية,ar-LB
527398fe-b406-4ac0-a666-6f378a524317,الدلو,ar-LB
f0d73ed1-09e7-4c62-bb3f-221b07b73233,علم الأحياء المائية وإدارة الأنواع,ar-LB
f653adae-94ea-4250-888b-27fe3b69c596,أراجون,ar-LB
96a05e4c-572b-40cd-b9e8-4ff102f07676,أرافو,ar-LB
ebf7841c-cc25-4d0a-ba60-4d3549a24509,ArcGIS,ar-LB
553488e8-b5a0-4d8c-a848-5bc782801b19,Archer (RSA Archer Suite),ar-LB
ce49b3c0-6331-4e59-a309-41b878cb1f97,أرتشي,ar-LB
af353407-07a8-4bf6-be4c-7abd2a2e985a,أركيبوس,ar-LB
8eedacbb-b989-4514-9b63-6b832c12b165,أركيمايت,ar-LB
9850db6d-1658-4ecb-acbd-857d6485e564,تصميم معماري,ar-LB
94c8047b-42b7-41b4-8105-27f8b92e8d4b,إدارة مخاطر العمارة والأمن,ar-LB
1b7cd259-26bd-4b5c-b10c-99088511716a,إدارة الأرشيف,ar-LB
fc0ca034-b586-405a-944d-8fd50f321f14,مدير أمن المؤسسات ArcSight,ar-LB
682f1c19-5164-4684-a1f0-7f2c4e829784,أردوينو,ar-LB
9431570f-2dce-40e1-aebf-8ce6f1baf9ea,Arduino IDE,ar-LB
620443a4-480a-4862-9fe4-60bd46f15449,محاكاة الساحة,ar-LB
d204eb75-86c4-418f-99a9-d39b40157667,أرجوس سيفتي,ar-LB
5a656d53-2625-4f01-a7cd-7f9aa1329405,أريس,ar-LB
9d3d4909-60c9-476a-9ae3-8a2a72b0520d,أريس جي آر سي,ar-LB
570601d9-df71-4c2e-aaf0-17387deac8bb,ARISg,ar-LB
12d9b5f1-4766-4946-bb24-8ffc77398834,معيار واجهة برمجيات المتحكمات الدقيقة ARM Cortex (CMSIS),ar-LB
965aa02d-4178-42a7-bb06-89a1d2b29652,ARM Keil MDK,ar-LB
cf3cb7e1-b7fb-4425-bf76-367d1686877a,ARM NEON,ar-LB
fce972d1-f7bb-4816-a11c-557ac15cb55d,Articulate 360,ar-LB
9a05a6e7-8404-49bb-b1be-0b74dc98aa42,أرتيكوليت ستوريلاين,ar-LB
26a52a93-b371-4684-8e5a-827177aaed91,التعامل مع القطع الأثرية وتخزينها,ar-LB
8f783563-54b7-42e2-88e7-30f5b9c57f11,الذكاء الاصطناعي,ar-LB
af6068e6-28f3-492e-9120-c576b48ccb98,تطبيقات الذكاء الاصطناعي وتعلم الآلة,ar-LB
52ac5145-f949-4c3e-b9d0-13cabb3d47a5,تطبيقات الذكاء الاصطناعي وتعلم الآلة للتحول الرقمي والأتمتة,ar-LB
1848ae28-6053-4ae7-beee-3fb49b3c43be,تطبيقات الذكاء الاصطناعي وتعلم الآلة للتقنيات الناشئة,ar-LB
ca130276-3ba9-4b8b-8bea-bd39362d07a9,تطبيقات الذكاء الاصطناعي وتعلم الآلة للتقنيات الناشئة,ar-LB
d9e59ba8-6ebb-4589-8bc6-276edb09da46,تطبيقات الذكاء الاصطناعي وتعلم الآلة في المالية,ar-LB
b72ee2d8-517d-4bc9-ba29-2ec37a536bf4,دمج الذكاء الاصطناعي وتعلم الآلة,ar-LB
853953c2-f704-476f-aa16-7163294a87cd,تطوير الذكاء الاصطناعي للرعاية الصحية,ar-LB
00739b8a-f4c3-4571-abd8-d1d6dc74d6da,دمج الذكاء الاصطناعي في التقنيات الناشئة,ar-LB
11543c01-57fe-4bfa-93f5-1a982566df97,التوجيه الفني والقيادة الإبداعية,ar-LB
eeb57893-ccb3-40f1-b8e9-da6d80b597c8,أسانا,ar-LB
b6f5084a-1577-4d1c-89c5-bce420a716bf,ASP.NET Core,ar-LB
6e0885f8-7813-4e59-8f20-3d7ae8ad1d29,أسبن بلس,ar-LB
e447b841-86e0-49f6-8980-96fb85b4e6cd,برمجة لغة التجميع,ar-LB
d20dd67b-1973-4ccc-8f74-40e0c43bcdbc,امتثال الموافقة,ar-LB
00e0b1de-1de2-47d6-86f5-b2804a4352af,إدارة وتوصيل التقييم,ar-LB
e57e1484-6914-4c31-bf11-3682c99fd432,تقييم وتقدير كفاءات التدريس,ar-LB
acba10e6-cb82-4862-b915-400239c9e12b,تصميم وتطوير التقييم,ar-LB
f0ac225b-4146-4cf7-9338-a5771be85a6f,تصميم وتقييم الأداء,ar-LB
040efcf7-8756-4762-8060-3d6a078c8b38,تكنولوجيا التقييم والتقييم الرقمي,ar-LB
9edf7ae0-bc1a-414c-9d7e-92c326eef54d,إدارة الأصول والمخزون,ar-LB
897bf224-70aa-4c76-a199-3d509bb2563b,فحص الأصول وتقييم الحالة,ar-LB
593645d9-f12d-4981-adb7-c51aab1a90f3,إدارة أداء الأصول,ar-LB
bfbb26bb-93dc-41dc-a4fc-1ab27a5efe87,تحديد وتطوير مواهب الرياضيين,ar-LB
517b552f-a1af-4ec0-af60-90b0d9cbc64e,تدريب الرياضيين واللياقة البدنية,ar-LB
2b7d7447-5c3c-40d1-b1de-7dad622f3258,أطلس.تي,ar-LB
3c7c5cf2-d42c-45c3-984a-7800f94c9ea0,أطلسيان جيرا,ar-LB
22c7c448-d7f0-4f19-851e-b7d69d35ef31,أتول,ar-LB
3ad036d8-b4a2-4353-8bee-e63a7be347e3,ذرة,ar-LB
8ad4c824-19c7-4da1-9cc2-30a52b9cf144,أتوم وايز,ar-LB
92cf7274-38c5-493d-8c8d-03e50e4326c9,التزامات التوثيق المتعلقة بخدمات التوثيق,ar-LB
3764a8b9-241f-4cfb-8e02-9b89f5bdfa2d,تفاعل الجمهور والتسويق,ar-LB
4a62abed-c066-45c6-9580-86f24f74a617,ضغط الصوت الرقمي,ar-LB
71cd5819-5193-4c30-a93c-2b32a38958c0,إدارة التدقيق والامتثال,ar-LB
4eeea8e6-0990-46d5-9a59-323b3429b604,إدارة التدقيق والتفتيش,ar-LB
afd45441-decb-4604-8914-962dc5c51612,التدقيق والرقابة الداخلية,ar-LB
8f2c6c32-cde8-452d-92d5-43df3f0ffe29,لجنة التدقيق ودعم المجلس,ar-LB
28c5200e-1788-4b22-a382-5a56da2dc737,تنسيق ودعم التدقيق,ar-LB
e2a9199c-1c57-44e7-a2d6-051960c2e3ca,تخطيط وإدارة التدقيق,ar-LB
1d68ec17-3830-469c-bbca-d4a4be403e2a,أوديت بورد,ar-LB
7d74c7de-44de-4d75-a283-23f56019d64b,Auth0,ar-LB
8617a32d-8371-40ff-8c8d-7513ce58d45a,أوتوكاد,ar-LB
42b1b3dc-8ae3-4987-ac68-6b0fe30c4170,أوتوكاد كهربائي,ar-LB
cc12a505-963d-4154-bf5a-dff64dc3df52,أوتوديسك بي آي إم 360,ar-LB
b4a43023-b2d2-4f7b-9a00-988eb0bd0b6b,أوتوديسك مايا,ar-LB
5bd45281-d931-462a-9994-147cfdd4184f,أوتوديسك ريفيت,ar-LB
4ca6a78f-8106-497e-a458-0d28e920403b,أوتودوك,ar-LB
1a82bc2d-f56e-4d62-bf09-7ccf55f8da0e,تشغيل الآلات الزراعية الآلية,ar-LB
c4ddd0d6-0d75-404c-9e75-a0095788ad0f,الاختبار الآلي,ar-LB
b6574bd4-1e51-4bd3-93ef-7c5e7f41a31d,الأتمتة وأنظمة إدارة معلومات المختبرات (LIMS),ar-LB
23c76e06-24ea-468d-8af8-ba5ad22adcd2,الأتمتة والتنظيم,ar-LB
79ea1c2f-a70f-4952-a78a-6a2f7f0e343e,الأتمتة وأتمتة العمليات الروبوتية,ar-LB
bc081496-e9d5-4822-acef-c67a43bcb872,الأتمتة والروبوتات في الآلات الزراعية,ar-LB
ac06019f-be5d-4f47-b519-c3e566673195,الأتمتة والروبوتات في العمليات الإبداعية,ar-LB
1a6a2b3f-0398-40ad-8e9d-6eb02ddb88c2,الأتمتة والبرمجة لعمليات الشبكة,ar-LB
eb5b2446-7fa8-41ae-af64-0b834fe87141,أوتوميشن أينوير,ar-LB
18158f76-3ea5-408b-a866-878894d87912,الأتمتة في ضمان الجودة,ar-LB
23b4f42c-5191-482c-bae5-cefec25ac4e7,برمجيات الأتمتة وأنظمة التحكم,ar-LB
bd779002-84fc-40c9-884f-ba066461e75b,برمجة وتكوين أنظمة الأتمتة,ar-LB
0f38f687-bad0-4914-a2f4-037bc0a616e4,تقنيات الأتمتة والروبوتات,ar-LB
e593815d-30b0-499d-aa63-e4b2888f312c,AVEVA نظام المنصة,ar-LB
10990a27-65ef-45c1-a9b9-a52065ef8e0e,أفيد ميديا كومبوزر,ar-LB
8a53875d-9702-45c8-98c8-97411079877c,تكنولوجيا الطيران الإلكتروني,ar-LB
30e4bbf9-a3aa-4d7d-a31d-af8b4d7d45d4,AWS,ar-LB
ec3337f8-75e3-4933-98cc-fe04614a328f,AWS بوابة API,ar-LB
c892f13b-4f29-4fe7-b0dc-dffe120211ad,AWS عنصر أثر,ar-LB
7568395f-489e-420a-a5a1-e1ee23eab738,AWS النسخ الاحتياطي,ar-LB
8a42e071-63c1-491b-8d8b-0a3b3939748b,AWS CloudFormation,ar-LB
932f6669-35f6-428e-b721-3ea2fb04b3d6,AWS كلاود ووتش,ar-LB
bd1a407d-bd51-4b93-9aa7-ec2ba1442ba9,AWS تكوين,ar-LB
3592d5de-23f3-4a7f-8b83-3a36249acc87,AWS مستكشف التكاليف,ar-LB
f629b53f-7632-42ee-bed8-291101056c96,AWS توازن الحمل المرن,ar-LB
448316e1-f408-4989-b8e0-97b1f6fc6930,AWS إدارة الهوية والوصول (IAM),ar-LB
